city,dt,temperature,temperature_max,temperature_min,weather,weather_id,dt_txt_date,dt_txt_time,Precipitation_prob,score_tendance_5jours,temperature_moyenne_tendance_5jours
Aix en Provence,1753174800,26.86,26.86,26.86,Clear,800,2025-07-22,09:00:00,0.0,88.0,27.3
Aix en Provence,1753185600,31.6,31.6,31.6,Clouds,801,2025-07-22,12:00:00,0.0,88.0,27.3
Aix en Provence,1753196400,32.62,32.62,32.62,Clouds,803,2025-07-22,15:00:00,0.0,88.0,27.3
Aix en Provence,1753207200,28.26,28.26,28.26,Clouds,802,2025-07-22,18:00:00,0.0,88.0,27.3
Aix en Provence,1753218000,25.25,25.25,25.25,Clear,800,2025-07-22,21:00:00,0.0,88.0,27.3
Aix en Provence,1753228800,23.46,23.46,23.46,Clear,800,2025-07-23,00:00:00,0.0,88.0,27.3
Aix en Provence,1753239600,22.8,22.8,22.8,Clear,800,2025-07-23,03:00:00,0.0,88.0,27.3
Aix en Provence,1753250400,23.86,23.86,23.86,Clouds,801,2025-07-23,06:00:00,0.0,88.0,27.3
Aix en Provence,1753261200,29.3,29.3,29.3,Clouds,803,2025-07-23,09:00:00,0.0,88.0,27.3
Aix en Provence,1753272000,32.76,32.76,32.76,Clouds,803,2025-07-23,12:00:00,0.0,88.0,27.3
Aix en Provence,1753282800,32.34,32.34,32.34,Clouds,804,2025-07-23,15:00:00,0.0,88.0,27.3
Avignon,1752861600,34.03,34.03,31.67,Clear,800,2025-07-18,18:00:00,0.0,88.0,28.0
Avignon,1752872400,31.7,31.7,27.04,Clear,800,2025-07-18,21:00:00,0.0,88.0,28.0
Avignon,1752883200,27.67,27.67,24.49,Clouds,801,2025-07-19,00:00:00,0.0,88.0,28.0
Avignon,1752894000,24.24,24.24,24.24,Rain,500,2025-07-19,03:00:00,1.0,88.0,28.0
Avignon,1752904800,23.96,23.96,23.96,Rain,500,2025-07-19,06:00:00,0.5,88.0,28.0
Avignon,1752915600,28.93,28.93,28.93,Clouds,804,2025-07-19,09:00:00,0.0,88.0,28.0
Avignon,1752926400,34.0,34.0,34.0,Clouds,804,2025-07-19,12:00:00,0.0,88.0,28.0
Avignon,1752937200,33.51,33.51,33.51,Clouds,804,2025-07-19,15:00:00,0.0,88.0,28.0
Avignon,1752948000,29.74,29.74,29.74,Clouds,803,2025-07-19,18:00:00,0.0,88.0,28.0
Avignon,1752958800,23.66,23.66,23.66,Clouds,803,2025-07-19,21:00:00,0.0,88.0,28.0
Avignon,1752969600,21.58,21.58,21.58,Clouds,803,2025-07-20,00:00:00,0.0,88.0,28.0
Avignon,1752980400,20.83,20.83,20.83,Clouds,802,2025-07-20,03:00:00,0.0,88.0,28.0
Avignon,1752991200,23.01,23.01,23.01,Clouds,803,2025-07-20,06:00:00,0.0,88.0,28.0
Avignon,1753002000,30.17,30.17,30.17,Clouds,804,2025-07-20,09:00:00,0.0,88.0,28.0
Avignon,1753012800,33.26,33.26,33.26,Clouds,803,2025-07-20,12:00:00,0.0,88.0,28.0
Avignon,1753023600,32.14,32.14,32.14,Clouds,802,2025-07-20,15:00:00,0.0,88.0,28.0
Avignon,1753034400,28.39,28.39,28.39,Clouds,802,2025-07-20,18:00:00,0.0,88.0,28.0
Avignon,1753045200,21.55,21.55,21.55,Rain,500,2025-07-20,21:00:00,1.0,88.0,28.0
Avignon,1753056000,20.16,20.16,20.16,Rain,500,2025-07-21,00:00:00,1.0,88.0,28.0
Avignon,1753066800,19.58,19.58,19.58,Rain,500,2025-07-21,03:00:00,0.73,88.0,28.0
Avignon,1753077600,21.19,21.19,21.19,Rain,500,2025-07-21,06:00:00,0.86,88.0,28.0
Avignon,1753088400,27.78,27.78,27.78,Clouds,801,2025-07-21,09:00:00,0.0,88.0,28.0
Avignon,1753099200,32.02,32.02,32.02,Clouds,803,2025-07-21,12:00:00,0.0,88.0,28.0
Avignon,1753110000,33.97,33.97,33.97,Clouds,802,2025-07-21,15:00:00,0.0,88.0,28.0
Avignon,1753120800,30.09,30.09,30.09,Clouds,801,2025-07-21,18:00:00,0.0,88.0,28.0
Avignon,1753131600,25.16,25.16,25.16,Clear,800,2025-07-21,21:00:00,0.0,88.0,28.0
Avignon,1753142400,21.32,21.32,21.32,Clear,800,2025-07-22,00:00:00,0.0,88.0,28.0
Avignon,1753153200,19.93,19.93,19.93,Clear,800,2025-07-22,03:00:00,0.0,88.0,28.0
Avignon,1753164000,22.04,22.04,22.04,Clear,800,2025-07-22,06:00:00,0.0,88.0,28.0
Avignon,1753174800,27.08,27.08,27.08,Clear,800,2025-07-22,09:00:00,0.0,88.0,28.0
Avignon,1753185600,32.11,32.11,32.11,Clear,800,2025-07-22,12:00:00,0.0,88.0,28.0
Avignon,1753196400,34.73,34.73,34.73,Clear,800,2025-07-22,15:00:00,0.0,88.0,28.0
Avignon,1753207200,30.73,30.73,30.73,Clear,800,2025-07-22,18:00:00,0.0,88.0,28.0
Avignon,1753218000,21.6,21.6,21.6,Clouds,801,2025-07-22,21:00:00,0.0,88.0,28.0
Avignon,1753228800,20.8,20.8,20.8,Clouds,801,2025-07-23,00:00:00,0.0,88.0,28.0
Avignon,1753239600,20.11,20.11,20.11,Clouds,801,2025-07-23,03:00:00,0.0,88.0,28.0
Avignon,1753250400,22.48,22.48,22.48,Clouds,802,2025-07-23,06:00:00,0.0,88.0,28.0
Avignon,1753261200,30.05,30.05,30.05,Clouds,804,2025-07-23,09:00:00,0.0,88.0,28.0
Avignon,1753272000,33.87,33.87,33.87,Clouds,804,2025-07-23,12:00:00,0.0,88.0,28.0
Avignon,1753282800,34.76,34.76,34.76,Clouds,803,2025-07-23,15:00:00,0.0,88.0,28.0
Uzes,1752861600,32.34,32.34,30.93,Clouds,803,2025-07-18,18:00:00,0.0,84.0,26.7
Uzes,1752872400,30.16,30.16,25.81,Clouds,802,2025-07-18,21:00:00,0.0,84.0,26.7
Uzes,1752883200,26.33,26.33,23.33,Clouds,801,2025-07-19,00:00:00,0.0,84.0,26.7
Uzes,1752894000,22.95,22.95,22.95,Rain,500,2025-07-19,03:00:00,1.0,84.0,26.7
Uzes,1752904800,23.26,23.26,23.26,Rain,500,2025-07-19,06:00:00,0.94,84.0,26.7
Uzes,1752915600,23.49,23.49,23.49,Clouds,804,2025-07-19,09:00:00,0.17,84.0,26.7
Uzes,1752926400,32.38,32.38,32.38,Rain,500,2025-07-19,12:00:00,0.64,84.0,26.7
Uzes,1752937200,31.97,31.97,31.97,Rain,500,2025-07-19,15:00:00,0.43,84.0,26.7
Uzes,1752948000,29.28,29.28,29.28,Clouds,803,2025-07-19,18:00:00,0.18,84.0,26.7
Uzes,1752958800,22.27,22.27,22.27,Clouds,803,2025-07-19,21:00:00,0.11,84.0,26.7
Uzes,1752969600,20.59,20.59,20.59,Clouds,803,2025-07-20,00:00:00,0.0,84.0,26.7
Uzes,1752980400,19.39,19.39,19.39,Clouds,803,2025-07-20,03:00:00,0.0,84.0,26.7
Uzes,1752991200,22.18,22.18,22.18,Clouds,803,2025-07-20,06:00:00,0.0,84.0,26.7
Uzes,1753002000,28.82,28.82,28.82,Clouds,804,2025-07-20,09:00:00,0.0,84.0,26.7
Uzes,1753012800,32.74,32.74,32.74,Clouds,803,2025-07-20,12:00:00,0.0,84.0,26.7
Uzes,1753023600,31.47,31.47,31.47,Clouds,803,2025-07-20,15:00:00,0.0,84.0,26.7
Uzes,1753034400,26.74,26.74,26.74,Clouds,802,2025-07-20,18:00:00,0.0,84.0,26.7
Uzes,1753045200,21.51,21.51,21.51,Rain,500,2025-07-20,21:00:00,0.65,84.0,26.7
Uzes,1753056000,20.01,20.01,20.01,Rain,501,2025-07-21,00:00:00,1.0,84.0,26.7
Uzes,1753066800,20.06,20.06,20.06,Rain,500,2025-07-21,03:00:00,1.0,84.0,26.7
Uzes,1753077600,20.93,20.93,20.93,Clouds,802,2025-07-21,06:00:00,0.8,84.0,26.7
Uzes,1753088400,26.8,26.8,26.8,Clouds,802,2025-07-21,09:00:00,0.0,84.0,26.7
Uzes,1753099200,30.95,30.95,30.95,Clouds,803,2025-07-21,12:00:00,0.0,84.0,26.7
Uzes,1753110000,31.94,31.94,31.94,Clouds,801,2025-07-21,15:00:00,0.0,84.0,26.7
Uzes,1753120800,27.35,27.35,27.35,Clear,800,2025-07-21,18:00:00,0.0,84.0,26.7
Uzes,1753131600,21.75,21.75,21.75,Clear,800,2025-07-21,21:00:00,0.0,84.0,26.7
Uzes,1753142400,18.95,18.95,18.95,Clear,800,2025-07-22,00:00:00,0.0,84.0,26.7
Uzes,1753153200,17.42,17.42,17.42,Clear,800,2025-07-22,03:00:00,0.0,84.0,26.7
Uzes,1753164000,20.05,20.05,20.05,Clear,800,2025-07-22,06:00:00,0.0,84.0,26.7
Uzes,1753174800,26.81,26.81,26.81,Clear,800,2025-07-22,09:00:00,0.0,84.0,26.7
Uzes,1753185600,31.48,31.48,31.48,Clear,800,2025-07-22,12:00:00,0.0,84.0,26.7
Uzes,1753196400,34.44,34.44,34.44,Clear,800,2025-07-22,15:00:00,0.0,84.0,26.7
Uzes,1753207200,30.75,30.75,30.75,Clear,800,2025-07-22,18:00:00,0.0,84.0,26.7
Uzes,1753218000,22.79,22.79,22.79,Clear,800,2025-07-22,21:00:00,0.0,84.0,26.7
Uzes,1753228800,21.07,21.07,21.07,Clear,800,2025-07-23,00:00:00,0.0,84.0,26.7
Uzes,1753239600,19.54,19.54,19.54,Clouds,801,2025-07-23,03:00:00,0.0,84.0,26.7
Uzes,1753250400,22.58,22.58,22.58,Clouds,802,2025-07-23,06:00:00,0.0,84.0,26.7
Uzes,1753261200,29.33,29.33,29.33,Clouds,803,2025-07-23,09:00:00,0.0,84.0,26.7
Uzes,1753272000,33.07,33.07,33.07,Clouds,804,2025-07-23,12:00:00,0.0,84.0,26.7
Uzes,1753282800,32.87,32.87,32.87,Clouds,802,2025-07-23,15:00:00,0.0,84.0,26.7
Nimes,1752861600,31.22,31.22,30.47,Clear,800,2025-07-18,18:00:00,0.0,77.0,27.1
Nimes,1752872400,29.54,29.54,26.17,Clear,800,2025-07-18,21:00:00,0.0,77.0,27.1
Nimes,1752883200,26.39,26.39,23.97,Rain,500,2025-07-19,00:00:00,0.2,77.0,27.1
Nimes,1752894000,23.46,23.46,23.46,Rain,500,2025-07-19,03:00:00,1.0,77.0,27.1
Nimes,1752904800,23.81,23.81,23.81,Rain,500,2025-07-19,06:00:00,1.0,77.0,27.1
Nimes,1752915600,27.14,27.14,27.14,Clouds,803,2025-07-19,09:00:00,0.11,77.0,27.1
Nimes,1752926400,32.03,32.03,32.03,Clouds,804,2025-07-19,12:00:00,0.15,77.0,27.1
Nimes,1752937200,31.91,31.91,31.91,Clouds,802,2025-07-19,15:00:00,0.21,77.0,27.1
Nimes,1752948000,29.19,29.19,29.19,Clouds,803,2025-07-19,18:00:00,0.08,77.0,27.1
Nimes,1752958800,23.02,23.02,23.02,Clouds,803,2025-07-19,21:00:00,0.0,77.0,27.1
Nimes,1752969600,21.74,21.74,21.74,Clouds,803,2025-07-20,00:00:00,0.0,77.0,27.1
Nimes,1752980400,20.87,20.87,20.87,Clouds,802,2025-07-20,03:00:00,0.0,77.0,27.1
Nimes,1752991200,23.16,23.16,23.16,Clouds,803,2025-07-20,06:00:00,0.0,77.0,27.1
Nimes,1753002000,29.91,29.91,29.91,Clouds,804,2025-07-20,09:00:00,0.0,77.0,27.1
Nimes,1753012800,32.6,32.6,32.6,Clouds,803,2025-07-20,12:00:00,0.0,77.0,27.1
Nimes,1753023600,30.82,30.82,30.82,Clouds,802,2025-07-20,15:00:00,0.0,77.0,27.1
Nimes,1753034400,26.84,26.84,26.84,Clouds,802,2025-07-20,18:00:00,0.0,77.0,27.1
Nimes,1753045200,22.2,22.2,22.2,Rain,500,2025-07-20,21:00:00,0.33,77.0,27.1
Nimes,1753056000,20.55,20.55,20.55,Rain,501,2025-07-21,00:00:00,1.0,77.0,27.1
Nimes,1753066800,21.06,21.06,21.06,Rain,500,2025-07-21,03:00:00,1.0,77.0,27.1
Nimes,1753077600,21.73,21.73,21.73,Rain,500,2025-07-21,06:00:00,0.99,77.0,27.1
Nimes,1753088400,26.94,26.94,26.94,Clouds,802,2025-07-21,09:00:00,0.0,77.0,27.1
Nimes,1753099200,30.94,30.94,30.94,Clouds,803,2025-07-21,12:00:00,0.0,77.0,27.1
Nimes,1753110000,32.52,32.52,32.52,Clouds,801,2025-07-21,15:00:00,0.0,77.0,27.1
Nimes,1753120800,28.23,28.23,28.23,Clear,800,2025-07-21,18:00:00,0.0,77.0,27.1
Nimes,1753131600,24.04,24.04,24.04,Clear,800,2025-07-21,21:00:00,0.0,77.0,27.1
Nimes,1753142400,21.24,21.24,21.24,Clear,800,2025-07-22,00:00:00,0.0,77.0,27.1
Nimes,1753153200,19.47,19.47,19.47,Clear,800,2025-07-22,03:00:00,0.0,77.0,27.1
Nimes,1753164000,20.91,20.91,20.91,Clear,800,2025-07-22,06:00:00,0.0,77.0,27.1
Nimes,1753174800,27.58,27.58,27.58,Clear,800,2025-07-22,09:00:00,0.0,77.0,27.1
Nimes,1753185600,32.89,32.89,32.89,Clear,800,2025-07-22,12:00:00,0.0,77.0,27.1
Nimes,1753196400,34.37,34.37,34.37,Clear,800,2025-07-22,15:00:00,0.0,77.0,27.1
Nimes,1753207200,29.36,29.36,29.36,Clear,800,2025-07-22,18:00:00,0.0,77.0,27.1
Nimes,1753218000,24.85,24.85,24.85,Clear,800,2025-07-22,21:00:00,0.0,77.0,27.1
Nimes,1753228800,22.55,22.55,22.55,Clear,800,2025-07-23,00:00:00,0.0,77.0,27.1
Nimes,1753239600,21.61,21.61,21.61,Clear,800,2025-07-23,03:00:00,0.0,77.0,27.1
Nimes,1753250400,23.52,23.52,23.52,Clouds,802,2025-07-23,06:00:00,0.0,77.0,27.1
Nimes,1753261200,29.2,29.2,29.2,Clouds,804,2025-07-23,09:00:00,0.0,77.0,27.1
Nimes,1753272000,32.56,32.56,32.56,Clouds,804,2025-07-23,12:00:00,0.0,77.0,27.1
Nimes,1753282800,35.09,35.09,35.09,Clouds,803,2025-07-23,15:00:00,0.0,77.0,27.1
Aigues Mortes,1752861600,27.98,27.98,27.41,Clear,800,2025-07-18,18:00:00,0.0,77.0,24.9
Aigues Mortes,1752872400,27.32,27.32,26.0,Clouds,801,2025-07-18,21:00:00,0.0,77.0,24.9
Aigues Mortes,1752883200,25.53,25.53,24.31,Rain,500,2025-07-19,00:00:00,0.2,77.0,24.9
Aigues Mortes,1752894000,23.54,23.54,23.54,Rain,500,2025-07-19,03:00:00,1.0,77.0,24.9
Aigues Mortes,1752904800,24.12,24.12,24.12,Rain,500,2025-07-19,06:00:00,1.0,77.0,24.9
Aigues Mortes,1752915600,24.3,24.3,24.3,Rain,500,2025-07-19,09:00:00,0.2,77.0,24.9
Aigues Mortes,1752926400,24.77,24.77,24.77,Clouds,804,2025-07-19,12:00:00,0.0,77.0,24.9
Aigues Mortes,1752937200,25.19,25.19,25.19,Clouds,802,2025-07-19,15:00:00,0.0,77.0,24.9
Aigues Mortes,1752948000,24.52,24.52,24.52,Clouds,802,2025-07-19,18:00:00,0.0,77.0,24.9
Aigues Mortes,1752958800,23.15,23.15,23.15,Clouds,803,2025-07-19,21:00:00,0.0,77.0,24.9
Aigues Mortes,1752969600,22.69,22.69,22.69,Clouds,802,2025-07-20,00:00:00,0.0,77.0,24.9
Aigues Mortes,1752980400,21.77,21.77,21.77,Clouds,802,2025-07-20,03:00:00,0.0,77.0,24.9
Aigues Mortes,1752991200,22.38,22.38,22.38,Clouds,803,2025-07-20,06:00:00,0.0,77.0,24.9
Aigues Mortes,1753002000,25.03,25.03,25.03,Clouds,804,2025-07-20,09:00:00,0.0,77.0,24.9
Aigues Mortes,1753012800,25.65,25.65,25.65,Clouds,803,2025-07-20,12:00:00,0.0,77.0,24.9
Aigues Mortes,1753023600,25.24,25.24,25.24,Clouds,801,2025-07-20,15:00:00,0.0,77.0,24.9
Aigues Mortes,1753034400,24.44,24.44,24.44,Clouds,802,2025-07-20,18:00:00,0.0,77.0,24.9
Aigues Mortes,1753045200,22.2,22.2,22.2,Rain,500,2025-07-20,21:00:00,0.22,77.0,24.9
Aigues Mortes,1753056000,21.98,21.98,21.98,Rain,500,2025-07-21,00:00:00,0.35,77.0,24.9
Aigues Mortes,1753066800,20.96,20.96,20.96,Rain,500,2025-07-21,03:00:00,0.25,77.0,24.9
Aigues Mortes,1753077600,21.7,21.7,21.7,Clouds,802,2025-07-21,06:00:00,0.12,77.0,24.9
Aigues Mortes,1753088400,25.69,25.69,25.69,Clouds,802,2025-07-21,09:00:00,0.0,77.0,24.9
Aigues Mortes,1753099200,27.88,27.88,27.88,Clouds,803,2025-07-21,12:00:00,0.0,77.0,24.9
Aigues Mortes,1753110000,29.71,29.71,29.71,Clouds,801,2025-07-21,15:00:00,0.0,77.0,24.9
Aigues Mortes,1753120800,27.23,27.23,27.23,Clear,800,2025-07-21,18:00:00,0.0,77.0,24.9
Aigues Mortes,1753131600,23.86,23.86,23.86,Clear,800,2025-07-21,21:00:00,0.0,77.0,24.9
Aigues Mortes,1753142400,22.22,22.22,22.22,Clear,800,2025-07-22,00:00:00,0.0,77.0,24.9
Aigues Mortes,1753153200,20.48,20.48,20.48,Clear,800,2025-07-22,03:00:00,0.0,77.0,24.9
Aigues Mortes,1753164000,20.99,20.99,20.99,Clear,800,2025-07-22,06:00:00,0.0,77.0,24.9
Aigues Mortes,1753174800,25.11,25.11,25.11,Clear,800,2025-07-22,09:00:00,0.0,77.0,24.9
Aigues Mortes,1753185600,26.62,26.62,26.62,Clear,800,2025-07-22,12:00:00,0.0,77.0,24.9
Aigues Mortes,1753196400,26.62,26.62,26.62,Clear,800,2025-07-22,15:00:00,0.0,77.0,24.9
Aigues Mortes,1753207200,24.46,24.46,24.46,Clear,800,2025-07-22,18:00:00,0.0,77.0,24.9
Aigues Mortes,1753218000,23.79,23.79,23.79,Clouds,801,2025-07-22,21:00:00,0.0,77.0,24.9
Aigues Mortes,1753228800,23.45,23.45,23.45,Clear,800,2025-07-23,00:00:00,0.0,77.0,24.9
Aigues Mortes,1753239600,22.14,22.14,22.14,Clear,800,2025-07-23,03:00:00,0.0,77.0,24.9
Aigues Mortes,1753250400,23.17,23.17,23.17,Clouds,802,2025-07-23,06:00:00,0.0,77.0,24.9
Aigues Mortes,1753261200,26.52,26.52,26.52,Clouds,804,2025-07-23,09:00:00,0.0,77.0,24.9
Aigues Mortes,1753272000,28.16,28.16,28.16,Clouds,804,2025-07-23,12:00:00,0.0,77.0,24.9
Aigues Mortes,1753282800,29.98,29.98,29.98,Clouds,804,2025-07-23,15:00:00,0.0,77.0,24.9
Saintes Maries de la mer,1752861600,23.16,23.16,23.16,Clouds,802,2025-07-18,18:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1752872400,22.96,22.96,22.57,Clouds,802,2025-07-18,21:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1752883200,22.6,22.6,22.32,Clouds,801,2025-07-19,00:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1752894000,22.2,22.2,22.2,Rain,500,2025-07-19,03:00:00,0.89,84.0,23.1
Saintes Maries de la mer,1752904800,22.79,22.79,22.79,Clouds,803,2025-07-19,06:00:00,0.45,84.0,23.1
Saintes Maries de la mer,1752915600,23.01,23.01,23.01,Clouds,804,2025-07-19,09:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1752926400,22.98,22.98,22.98,Clouds,804,2025-07-19,12:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1752937200,23.04,23.04,23.04,Clouds,803,2025-07-19,15:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1752948000,23.25,23.25,23.25,Clouds,803,2025-07-19,18:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1752958800,22.73,22.73,22.73,Clouds,803,2025-07-19,21:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1752969600,22.3,22.3,22.3,Clouds,802,2025-07-20,00:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1752980400,21.88,21.88,21.88,Clouds,803,2025-07-20,03:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1752991200,22.2,22.2,22.2,Clouds,803,2025-07-20,06:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753002000,23.26,23.26,23.26,Clouds,803,2025-07-20,09:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753012800,23.61,23.61,23.61,Clouds,803,2025-07-20,12:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753023600,23.63,23.63,23.63,Clear,800,2025-07-20,15:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753034400,23.36,23.36,23.36,Clouds,801,2025-07-20,18:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753045200,22.14,22.14,22.14,Clouds,801,2025-07-20,21:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753056000,21.21,21.21,21.21,Rain,500,2025-07-21,00:00:00,0.28,84.0,23.1
Saintes Maries de la mer,1753066800,20.59,20.59,20.59,Clear,800,2025-07-21,03:00:00,0.14,84.0,23.1
Saintes Maries de la mer,1753077600,21.48,21.48,21.48,Clouds,801,2025-07-21,06:00:00,0.05,84.0,23.1
Saintes Maries de la mer,1753088400,24.37,24.37,24.37,Clouds,802,2025-07-21,09:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753099200,25.76,25.76,25.76,Clouds,803,2025-07-21,12:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753110000,27.4,27.4,27.4,Clouds,801,2025-07-21,15:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753120800,26.66,26.66,26.66,Clear,800,2025-07-21,18:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753131600,24.47,24.47,24.47,Clear,800,2025-07-21,21:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753142400,21.77,21.77,21.77,Clear,800,2025-07-22,00:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753153200,20.4,20.4,20.4,Clear,800,2025-07-22,03:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753164000,21.1,21.1,21.1,Clear,800,2025-07-22,06:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753174800,24.24,24.24,24.24,Clear,800,2025-07-22,09:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753185600,24.95,24.95,24.95,Clear,800,2025-07-22,12:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753196400,23.94,23.94,23.94,Clear,800,2025-07-22,15:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753207200,23.0,23.0,23.0,Clear,800,2025-07-22,18:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753218000,22.99,22.99,22.99,Clear,800,2025-07-22,21:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753228800,22.26,22.26,22.26,Clear,800,2025-07-23,00:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753239600,21.1,21.1,21.1,Clear,800,2025-07-23,03:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753250400,22.36,22.36,22.36,Clouds,802,2025-07-23,06:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753261200,25.08,25.08,25.08,Clouds,804,2025-07-23,09:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753272000,25.7,25.7,25.7,Clouds,804,2025-07-23,12:00:00,0.0,84.0,23.1
Saintes Maries de la mer,1753282800,26.35,26.35,26.35,Clouds,804,2025-07-23,15:00:00,0.0,84.0,23.1
Collioure,1752861600,28.92,28.92,27.84,Clouds,802,2025-07-18,18:00:00,0.0,88.0,25.8
Collioure,1752872400,27.32,27.32,24.12,Clouds,802,2025-07-18,21:00:00,0.0,88.0,25.8
Collioure,1752883200,25.79,25.79,24.22,Clouds,803,2025-07-19,00:00:00,0.0,88.0,25.8
Collioure,1752894000,22.66,22.66,22.66,Clouds,803,2025-07-19,03:00:00,0.0,88.0,25.8
Collioure,1752904800,22.15,22.15,22.15,Clouds,803,2025-07-19,06:00:00,0.0,88.0,25.8
Collioure,1752915600,25.32,25.32,25.32,Clouds,804,2025-07-19,09:00:00,0.0,88.0,25.8
Collioure,1752926400,27.97,27.97,27.97,Clouds,804,2025-07-19,12:00:00,0.0,88.0,25.8
Collioure,1752937200,28.56,28.56,28.56,Clear,800,2025-07-19,15:00:00,0.0,88.0,25.8
Collioure,1752948000,27.31,27.31,27.31,Clouds,801,2025-07-19,18:00:00,0.0,88.0,25.8
Collioure,1752958800,24.01,24.01,24.01,Clouds,801,2025-07-19,21:00:00,0.0,88.0,25.8
Collioure,1752969600,22.8,22.8,22.8,Clouds,801,2025-07-20,00:00:00,0.0,88.0,25.8
Collioure,1752980400,22.24,22.24,22.24,Clouds,801,2025-07-20,03:00:00,0.0,88.0,25.8
Collioure,1752991200,23.69,23.69,23.69,Clouds,802,2025-07-20,06:00:00,0.0,88.0,25.8
Collioure,1753002000,28.29,28.29,28.29,Clouds,802,2025-07-20,09:00:00,0.0,88.0,25.8
Collioure,1753012800,29.76,29.76,29.76,Clouds,802,2025-07-20,12:00:00,0.0,88.0,25.8
Collioure,1753023600,29.01,29.01,29.01,Clouds,803,2025-07-20,15:00:00,0.0,88.0,25.8
Collioure,1753034400,27.19,27.19,27.19,Clouds,803,2025-07-20,18:00:00,0.0,88.0,25.8
Collioure,1753045200,23.43,23.43,23.43,Rain,500,2025-07-20,21:00:00,0.2,88.0,25.8
Collioure,1753056000,22.38,22.38,22.38,Clear,800,2025-07-21,00:00:00,0.0,88.0,25.8
Collioure,1753066800,20.24,20.24,20.24,Clear,800,2025-07-21,03:00:00,0.0,88.0,25.8
Collioure,1753077600,20.55,20.55,20.55,Clear,800,2025-07-21,06:00:00,0.0,88.0,25.8
Collioure,1753088400,24.39,24.39,24.39,Clear,800,2025-07-21,09:00:00,0.0,88.0,25.8
Collioure,1753099200,27.1,27.1,27.1,Clouds,802,2025-07-21,12:00:00,0.0,88.0,25.8
Collioure,1753110000,29.04,29.04,29.04,Clouds,802,2025-07-21,15:00:00,0.0,88.0,25.8
Collioure,1753120800,28.51,28.51,28.51,Clouds,802,2025-07-21,18:00:00,0.0,88.0,25.8
Collioure,1753131600,25.69,25.69,25.69,Clouds,802,2025-07-21,21:00:00,0.0,88.0,25.8
Collioure,1753142400,22.09,22.09,22.09,Clouds,801,2025-07-22,00:00:00,0.0,88.0,25.8
Collioure,1753153200,20.06,20.06,20.06,Clear,800,2025-07-22,03:00:00,0.0,88.0,25.8
Collioure,1753164000,20.76,20.76,20.76,Clear,800,2025-07-22,06:00:00,0.0,88.0,25.8
Collioure,1753174800,26.71,26.71,26.71,Clear,800,2025-07-22,09:00:00,0.0,88.0,25.8
Collioure,1753185600,29.63,29.63,29.63,Clear,800,2025-07-22,12:00:00,0.0,88.0,25.8
Collioure,1753196400,29.02,29.02,29.02,Clear,800,2025-07-22,15:00:00,0.0,88.0,25.8
Collioure,1753207200,27.56,27.56,27.56,Clear,800,2025-07-22,18:00:00,0.0,88.0,25.8
Collioure,1753218000,23.6,23.6,23.6,Clouds,803,2025-07-22,21:00:00,0.0,88.0,25.8
Collioure,1753228800,23.99,23.99,23.99,Clouds,802,2025-07-23,00:00:00,0.0,88.0,25.8
Collioure,1753239600,22.44,22.44,22.44,Clouds,803,2025-07-23,03:00:00,0.0,88.0,25.8
Collioure,1753250400,21.65,21.65,21.65,Clouds,803,2025-07-23,06:00:00,0.0,88.0,25.8
Collioure,1753261200,25.72,25.72,25.72,Clouds,804,2025-07-23,09:00:00,0.0,88.0,25.8
Collioure,1753272000,27.9,27.9,27.9,Clouds,804,2025-07-23,12:00:00,0.0,88.0,25.8
